"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7000","hyperon-mettalog_sanity.00_lang_case","","Fri Nov 01 16:44:30 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","6","SPACE-SUBTRACTION-TESTS.11","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","B5-TYPES-PRELIM.05","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","7000","metta_lang.Working_with_spaces___MeTTa_Language6","","Fri Nov 01 16:44:30 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","B4-NONDETERM.07","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","FUNCTIONS-AND-UNIFICATION---METTA-LANGUAGE5.01","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","D4-TYPE-PROP.13","","Fri Nov 01 17:15:00 GMT 2024","passed","Fri Nov 01 17:15:00 GMT 2024","","QUICK","QUICK",""
"","2","HANDLING-NONDETERMINISTIC-RESULTS---METTA-LANGUAGE5.03","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","INTERSECTION-TESTS.13","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","B5-TYPES-PRELIM.18","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","7000","metta_lang.Free_variables_and_nondeterminism_again,_recursively___MeTTa_Language4","","Fri Nov 01 16:44:30 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","WORKING-WITH-SPACES---METTA-LANGUAGE3.06","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","114","B5-TYPES-PRELIM.08","","Fri Nov 01 16:48:46 GMT 2024","failed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","LETLET.01","","Fri Nov 01 16:57:07 GMT 2024","passed","Fri Nov 01 16:57:07 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","2","D4-TYPE-PROP.19","","Fri Nov 01 17:15:00 GMT 2024","passed","Fri Nov 01 17:15:00 GMT 2024","","QUICK","QUICK",""
"","3","FUNCTIONS-AND-UNIFICATION---METTA-LANGUAGE2.05","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","F1-IMPORTS.16","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","FUNCTIONS-AND-UNIFICATION---METTA-LANGUAGE2.06","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","3","TEST-SPO-1000.01","","Fri Nov 01 16:45:36 GMT 2024","passed","Fri Nov 01 16:45:36 GMT 2024","","METTA-WAM-ISSUE-116","METTA-WAM-ISSUE-116",""
"","5","OR-TEST.17","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","A1-SYMBOLS.07","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","SPACE-SUBTRACTION-TESTS.02","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","RECURSIVE-AND-PARAMETRIC-TYPES---METTA-LANGUAGE7.05","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","LET-SUPERPOSE-IF-CASE.02","","Fri Nov 01 16:57:07 GMT 2024","passed","Fri Nov 01 16:57:07 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","2","00-LANG-CASE.08","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","CATCH-THROW-TESTS.09","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","CONCRETE-TYPES---METTA-LANGUAGE14.01","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","CONTROLLING-PATTERN-MATCHING---METTA-LANGUAGE10.03","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","4","BC-COMP.06","","Fri Nov 01 16:44:37 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","2","RECURSIVE-AND-PARAMETRIC-TYPES---METTA-LANGUAGE1.04","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","D2-HIGHERFUNC.08","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","11","D1-GADT.09","","Fri Nov 01 17:15:00 GMT 2024","passed","Fri Nov 01 17:15:00 GMT 2024","","QUICK","QUICK",""
"","2","B5-TYPES-PRELIM.20","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","BASIC-EVALUATION---METTA-LANGUAGE8.01","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","63","METATYPES---METTA-LANGUAGE6.02","","Fri Nov 01 17:00:17 GMT 2024","failed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","3","METATYPES---METTA-LANGUAGE7.01","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","TESTS0.05","","Fri Nov 01 16:57:07 GMT 2024","passed","Fri Nov 01 16:57:07 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","9","D1-GADT.13","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","RECURSIVE-AND-PARAMETRIC-TYPES---METTA-LANGUAGE3.02","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","66","B5-TYPES-PRELIM.24","","Fri Nov 01 16:48:46 GMT 2024","failed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","CONTROL-FLOW---METTA-LANGUAGE2.02","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","IS-SPACE.03","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","FUNCTIONS-AND-UNIFICATION---METTA-LANGUAGE2.04","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","BCHAIN-COMP.05","","Fri Nov 01 16:44:37 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","3","IF.01","","Fri Nov 01 16:57:07 GMT 2024","passed","Fri Nov 01 16:57:07 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","1","TMPMATCH2.03","","Fri Nov 01 16:44:37 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","2","TESTS0.04","","Fri Nov 01 16:57:07 GMT 2024","passed","Fri Nov 01 16:57:07 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","7000","metta_lang.Control_flow___MeTTa_Language9","","Fri Nov 01 16:44:30 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","HANDLING-NONDETERMINISTIC-RESULTS---METTA-LANGUAGE6.01","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","14","D1-GADT.05","","Fri Nov 01 17:15:00 GMT 2024","passed","Fri Nov 01 17:15:00 GMT 2024","","QUICK","QUICK",""
"","84","INTERSECTION-TESTS.06","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","CONTROL-FLOW---METTA-LANGUAGE6.01","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","7000","hyperon-experimental_scripts.b2_backchain","","Fri Nov 01 16:44:30 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","13","MATCH-VOID.04","","Fri Nov 01 16:57:07 GMT 2024","passed","Fri Nov 01 16:57:07 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","12","D3-DEPTYPES.04","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","7","SPACE-INTERSECTION-TESTS.03","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","4","FUNCTIONS-AND-UNIFICATION---METTA-LANGUAGE4.01","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","BASIC-GROUNDED-FUNCTIONS---METTA-LANGUAGE1.05","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","FIND-ALL-TESTS.05","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","FIND-ALL-TESTS.01","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","7000","hyperon-experimental_scripts.f1_imports","","Fri Nov 01 16:44:30 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","HANDLING-NONDETERMINISTIC-RESULTS---METTA-LANGUAGE6.03","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","7000","metta-morph_tests.let_superpose_list","","Fri Nov 01 16:44:30 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","WORKING-WITH-SPACES---METTA-LANGUAGE8.04","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","3","B3-DIRECT.02","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","CONTROLLING-PATTERN-MATCHING---METTA-LANGUAGE4.01","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","F1-IMPORTS.19","","Fri Nov 01 17:15:00 GMT 2024","passed","Fri Nov 01 17:15:00 GMT 2024","","QUICK","QUICK",""
"","3","D2-HIGHERFUNC.25","","Fri Nov 01 17:15:00 GMT 2024","passed","Fri Nov 01 17:15:00 GMT 2024","","QUICK","QUICK",""
"","7000","metta_lang.Concrete_types___MeTTa_Language10","","Fri Nov 01 16:44:30 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","HANDLING-NONDETERMINISTIC-RESULTS---METTA-LANGUAGE1.01","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","MATCH-VOID.09","","Fri Nov 01 16:57:07 GMT 2024","passed","Fri Nov 01 16:57:07 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","104","B4-NONDETERM.11","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","BCHAIN-COMP.01","","Fri Nov 01 16:44:37 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","3","RECURSIVE-AND-PARAMETRIC-TYPES---METTA-LANGUAGE1.01","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","FUNCTIONS-AND-UNIFICATION---METTA-LANGUAGE6.02","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","RECURSION-AND-CONTROL---METTA-LANGUAGE3.01","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","9000","hyperon-mettalog_sanity.functional_programming_tests","","Fri Nov 01 16:44:30 GMT 2024","passed","Fri Nov 01 16:44:39 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","HYPERPOSE.08","","Fri Nov 01 16:57:07 GMT 2024","passed","Fri Nov 01 16:57:07 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","2","CONTROLLING-PATTERN-MATCHING---METTA-LANGUAGE11.05","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","CONTROLLING-PATTERN-MATCHING---METTA-LANGUAGE10.05","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","7000","metta_lang.Working_with_spaces___MeTTa_Language17","","Fri Nov 01 16:44:30 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","7000","metta_lang.Handling_nondeterministic_results___MeTTa_Language3","","Fri Nov 01 16:44:30 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","D2-HIGHERFUNC.12","","Fri Nov 01 17:15:00 GMT 2024","passed","Fri Nov 01 17:15:00 GMT 2024","","QUICK","QUICK",""
"","1","D4-TYPE-PROP.08","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","51","CONTROLLING-PATTERN-MATCHING---METTA-LANGUAGE9.03","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","3","SUPERCOLLAPSE.01","","Fri Nov 01 16:57:07 GMT 2024","passed","Fri Nov 01 16:57:07 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","2","06-MATCH-IN-SPACE.03","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","BASIC-EVALUATION---METTA-LANGUAGE15.01","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","1","METATYPES---METTA-LANGUAGE1.04","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","3","D2-HIGHERFUNC.15","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","F1-IMPORTS.14","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","D1-GADT.11","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","BC-COMP.04","","Fri Nov 01 16:44:37 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","2","TEST-IF-CLOSED.09","","Fri Nov 01 16:44:37 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","7000","metta_lang.Basic_grounded_functions___MeTTa_Language5","","Fri Nov 01 16:44:30 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","1","CATCH-THROW-TESTS.04","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","D2-HIGHERFUNC.11","","Fri Nov 01 17:15:00 GMT 2024","passed","Fri Nov 01 17:15:00 GMT 2024","","QUICK","QUICK",""
"","1","00-LANG-CASE.02","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","9","D2-HIGHERFUNC.21","","Fri Nov 01 17:15:00 GMT 2024","passed","Fri Nov 01 17:15:00 GMT 2024","","QUICK","QUICK",""
"","2","METTALOGTESTCURRIED2.03","","Fri Nov 01 16:44:37 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","3","OPERATIONS-OVER-ATOMS---METTA-LANGUAGE1.01","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","3","INTERSECTION-TESTS.11","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","RECURSION-AND-CONTROL---METTA-LANGUAGE2.04","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","F1-IMPORTS.06","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","7000","metta-morph_tests.types2","","Fri Nov 01 16:44:30 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","CONTROLLING-PATTERN-MATCHING---METTA-LANGUAGE5.02","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","3","BCHAIN-COMP.06","","Fri Nov 01 16:44:37 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","4","C1-GROUNDED-BASIC.08","","Fri Nov 01 17:15:00 GMT 2024","passed","Fri Nov 01 17:15:00 GMT 2024","","QUICK","QUICK",""
"","2","C1-GROUNDED-BASIC.13","","Fri Nov 01 17:15:00 GMT 2024","passed","Fri Nov 01 17:15:00 GMT 2024","","QUICK","QUICK",""
"","2","BASIC-GROUNDED-FUNCTIONS---METTA-LANGUAGE1.03","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","1","D1-GADT.14","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","9","RECURSIVE-AND-PARAMETRIC-TYPES---METTA-LANGUAGE7.08","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","3","RECURSION-AND-CONTROL---METTA-LANGUAGE3.06","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","3","STATES-SPACES.03","","Fri Nov 01 16:57:07 GMT 2024","passed","Fri Nov 01 16:57:07 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","6000","metta_lang.Controlling_pattern_matching___MeTTa_Language5","","Fri Nov 01 16:44:30 GMT 2024","passed","Fri Nov 01 16:44:36 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","7000","metta-morph_tests.tests0","","Fri Nov 01 16:44:30 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","UNIQUE-TEST.04","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","CONCRETE-TYPES---METTA-LANGUAGE5.01","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","MAX-TIME-TESTS.01","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","TMPMATCH2.02","","Fri Nov 01 16:44:37 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","2","F1-MODULEA.09","","Fri Nov 01 17:15:00 GMT 2024","passed","Fri Nov 01 17:15:00 GMT 2024","","QUICK","QUICK",""
"","7000","metta_lang.Functions_and_unification___MeTTa_Language4","","Fri Nov 01 16:44:30 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","7000","hyperon-experimental_scripts.a2_opencoggy","","Fri Nov 01 16:44:30 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","F1-IMPORTS.15","","Fri Nov 01 17:15:00 GMT 2024","passed","Fri Nov 01 17:15:00 GMT 2024","","QUICK","QUICK",""
"","114","OPERATIONS-OVER-ATOMS---METTA-LANGUAGE1.02","","Fri Nov 01 17:00:17 GMT 2024","failed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","HANDLING-NONDETERMINISTIC-RESULTS---METTA-LANGUAGE8.01","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","3","STRING-TESTS.01","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","B1-EQUAL-CHAIN.02","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","SUBTRACTION-TEST.01","","Fri Nov 01 16:51:32 GMT 2024","passed","Fri Nov 01 16:51:32 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","F1-IMPORTS.02","","Fri Nov 01 16:44:22 GMT 2024","passed","Fri Nov 01 16:44:22 GMT 2024","","MODULE-SYSTEM","MODULE-SYSTEM",""
"","2","B0-CHAINING-PRELIM.05","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","C1-GROUNDED-BASIC.12","","Fri Nov 01 17:15:00 GMT 2024","passed","Fri Nov 01 17:15:00 GMT 2024","","QUICK","QUICK",""
"","3","F1-MODULEA.07","","Fri Nov 01 16:48:46 GMT 2024","passed","Fri Nov 01 16:48:46 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","7000","metta_lang.Recursion_and_control___MeTTa_Language3","","Fri Nov 01 16:44:30 GMT 2024","passed","Fri Nov 01 16:44:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","BASIC-GROUNDED-FUNCTIONS---METTA-LANGUAGE4.02","","Fri Nov 01 17:00:17 GMT 2024","passed","Fri Nov 01 17:00:17 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","F1-MODULEA.08","","Fri Nov 01 17:15:00 GMT 2024","passed","Fri Nov 01 17:15:00 GMT 2024","","QUICK","QUICK",""
"","11","D1-GADT.13","","Fri Nov 01 17:15:00 GMT 2024","passed","Fri Nov 01 17:15:00 GMT 2024","","QUICK","QUICK",""
